Date, Product_name, Producer, Price, Shipping, Rating, Number of Ratings
2020-02-05,Radeon RX 570 DirectX 12 RX 570 ARMOR 8G OC 8GB 256-Bit GDDR5 PCI Express x16 HDCP Ready CrossFireX Support ATX Video Card,MSI,203,,Rating + 3",109
2020-02-05,GeForce GTX 1060 DirectX 12 GTX 1060 3GT OC 3GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,MSI,374,,Rating + 4",33
2020-02-05,GAMING GeForce RTX 2060 Twin Fan 6GB GDDR6 192-bit Gaming Graphics Card Super Compact IceStorm 2.0 ZT-T20600F-10M,ZOTAC,469,,Rating + 5",37
2020-02-05,GeForce GTX 1070 DirectX 12 GTX 1070 ARMOR 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,599,,Rating + 5",55
2020-02-05,GeForce GTX 1080 TI 11GB GDDR5X Founders Edition VR Ready 5K HD Gaming HDMI DisplayPort PCIe Graphics Card (GTX1080TI-FE),ASUS,1,090,,Rating + 4",20
2020-02-05,GeForce GTX 1060 6GT OC GDDR5 6GB Dual Fan OC,MSI,420,,Rating + 4",15
2020-02-05,GeForce RTX 2080 Advanced Overclocked 8G GDDR6 Dual-Fan Edition VR Ready HDMI DP USB Type-C Graphics Card (DUAL-RTX2080-A8G),ASUS,759,,Rating + 4",2
2020-02-05,GeForce GTX750 Graphic Card 1GB 128 Bit DDR5 DirectX 12 Video Card GPU PCI Express 3.0 X 16 VGA DVI HDMI,MINGYING,59,,Rating + 4",2
2020-02-05,GeForce GTX 1070 FTW DT  GAMING ACX 3.0 8GB GDDR5 RGB LED 10CM FAN 10 Power Phases DX12 08G-P4-6274-KR,EVGA,579,,Rating + 4",25
2020-02-05,GAMING GeForce GTX 1660 6GB GDDR5 192-bit Gaming Graphics Card Super Compact ZT-T16600F-10L,ZOTAC,236,,Rating + 5",5
2020-02-05,GeForce GTX 1080 DirectX 12 GV-N1080XTREME W-8GD R2 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Xtreme Gaming Water Cooling Video Card,GIGABYTE,799,,Rating + 4",40
2020-02-05,GT 710 2GB DDR3 64bit Single Slot Dual DVI 02G-P3-2717-KR,EVGA,65,,Rating + 4",40
2020-02-05,Radeon 5450 DirectX 11 900860 1GB DDR3 PCI Express 2.1 x16 ATX Video Card,VisionTek,39,,Rating + 3",2
2020-02-05,ROG GeForce GTX 1080 Ti DirectX 12 STRIX-GTX1080TI-O11G-GAMING 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready Video Card,ASUS,1,125,,Rating + 4",189
2020-02-05,GeForce RTX 2080 8G GDDR6 Dual-Fan Edition VR Ready HDMI DP USB Type-C Graphics Card (DUAL-RTX2080-8G),ASUS,749,,Rating + 4",189
2020-02-05,GeForce GTX 1080 DirectX 12 GV-N1080TTOC-8GD 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Turbo OC Video Card,GIGABYTE,829,,Rating + 3",34
2020-02-05,GeForce GTX 1070 DirectX 12 GTX 1070 AERO 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,579,,Rating + 5",21
2020-02-05,Radeon 5450 DirectX 11 900861 2GB DDR3 PCI Express 2.1 x16 ATX Video Card,VisionTek,45,,Rating + 3",5
2020-02-05,GeForce GTX 1080 GAMING ACX 3.0 08G-P4-6181-KR 8GB GDDR5X LED DX12 OSD Support (PXOC),EVGA,799,,Rating + 4",16
2020-02-05,GeForce RTX 2070 GAMING OC WHITE 8G Graphics Card 3 x WINDFORCE Fans 8GB 256-Bit GDDR6 GV-N2070GAMINGOC WHITE-8GC Video Card,GIGABYTE,669,,Rating + 4",8
2020-02-05,GeForce RTX 2070 DirectX 12 RTX 2070 Ventus 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,MSI,637,,Rating + 4",27
2020-02-05,GeForce GTX 1080 FTW DT GAMING ACX 3.0 8GB GDDR5X RGB LED 10CM FAN 10 Power Phases DX12 08G-P4-6284-KR,EVGA,840,,Rating + 4",60
2020-02-05,GeForce GTX 1070 HYBRID GAMING 08G-P4-6178-KR 8GB GDDR5 LED All-In-One Watercooling DX12 OSD Support (PXOC),EVGA,584,,Rating + 4",32
2020-02-05,GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti DUKE 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,MSI,669,,Rating + 5",53
2020-02-05,GeForce GTX 1080 SC2 GAMING iCX 08G-P4-6583-KR 8GB GDDR5X 9 Thermal Sensors Asynchronous Fan Control Thermal Display LED System Optimized Airflow Fin Design Die Cast/Form Fitted Baseplate,EVGA,825,,Rating + 4",35
2020-02-05,GeForce GT 1030 DirectX 12 GT 1030 2G LP OC 2GB 64-Bit GDDR5 PCI Express 3.0 x16 (uses x4) HDCP Ready Low Profile Video Card,MSI,95,,Rating + 4",21
2020-02-05,GeForce GTX 1080 FE DirectX 12 GV-N1080D5X-8GD-B 8GB 256-Bit GDDR5X ATX Video Card,GIGABYTE,745,,Rating + 4",13
2020-02-05,GeForce GTX 1080 DirectX 12 08G-P4-5180-KR 8GB 256-Bit GDDR5X PCI Express 3.0 SLI Support GAMING Video Card,EVGA,879,,Rating + 4",11
2020-02-05,Radeon HD 7750 2GB GDDR5 6M (6 x Mini DP) 900614,Visiontek,232,,Rating + 4",23
2020-02-05,EK-FC GeForce GTX FE - Nickel,EKWB,144,,Rating + 5",4
2020-02-05,GeForce GTX 1070 Founders Edition GTX1070-8G,ASUS,559,,Rating + 4",15
2020-02-05,GeForce GTX 1070 Founders Edition,MSI,599,,Rating + 5",9
2020-02-05,Turbo GeForce GTX 1070 TURBO-GTX1070-8G 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,ASUS,558,,Rating + 4",31
2020-02-05,Radeon HD 5450 1GB DDR3 (DVI-I HDMI VGA) 900358,Visiontek,49,,Rating + 5",12
2020-02-05,GeForce GT 1030 DirectX 12 02G-P4-6338-KR 2GB 64-Bit GDDR5 PCI Express 3.0 Video Card,EVGA,95,,Rating + 4",4
2020-02-05,Radeon HD 5450 2GB DDR3 (DVI-I HDMI VGA) 900356,Visiontek,69,,Rating + 4",5
2020-02-05,GeForce GTX 1080 FTW Hydro Copper GAMING 08G-P4-6299-KR 8GB GDDR5X LED DX12 OSD Support (PXOC),EVGA,799,,Rating + 4",7
2020-02-05,TUF Gaming X3 AMD Radeon RX 5700 Overclocked 8G GDDR6 HDMI DisplayPort Gaming Graphics Card (TUF 3-RX5700-O8G-GAMING),ASUS,379,,Rating + 3",5
2020-02-05,AMD RX560 128-Bit 4GB GDDR5 Graphic Card with dual fans DirectX12 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMIPlay for LOLDOTACODWar Thunder etc.,CORN,99,,Rating + 4",4
2020-02-05,ROG STRIX GeForce RTX 2080 8G GDDR6 HDMI DP 1.4 USB Type-C Gaming Graphics Card (ROG-STRIX-RTX2080-8G-GAMING),ASUS,1,007,,Rating + 4",2
2020-02-05,GeForce 8400 GS 512MB DirectX 10 512-P3-1301-KR 32-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Graphics Card,EVGA,59,,Rating + 4",2
2020-02-05,GeForce GT 710 DirectX 12 ZT-71304-20L 1GB 64-Bit DDR3 PCI Express x1 HDCP Ready Video Card,ZOTAC,59,,Rating + 4",2
2020-02-05,Radeon RX 5600 XT DirectX 12 RX 5600 XT MECH OC 6GB 192-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card,MSI,299,,Rating + 4",2
2020-02-05,ROG STRIX Radeon RX 5600 XT ROG-STRIX-RX5600XT-O6G-GAMING 6GB 192-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,ASUS,339,,Rating + 4",1
2020-02-05,Radeon RX 5600 XT DirectX 12 RX 5600 XT GAMING X 6GB 192-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card,MSI,329,,Rating + 4",1
2020-02-05,Phantom Gaming D3 Radeon RX 5600 XT DirectX 12 RX5600XT PGD3 6GO 6GB 192-Bit GDDR6 PCI Express 4.0 x16 HDCP Ready Video Card,ASRock,309,,Rating + 5",1
2020-02-05,ASUS TUF Gaming 3 Radeon RX 5600 XT TUF 3-RX5600XT-O6G-EVO-GAMING 6GB 192-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,ASUS,319,,Rating + 5",1
2020-02-05,Geforce GTX 1080 8GB GDDR5X HP 909247-001 Gaming Video Card Graphics GPU,Nvidia,349,,Rating + 5",1
2020-02-05,GeForce GTX 1080 Ti DirectX 12 GeForce GTX 1080 Ti GAMING X 11G 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card- (Chinese Packaging and Manual),MSI,899,,Rating + 5",1
2020-02-05,GeForce GTX 1650 SUPER DirectX 12 GV-N165SOC-4GD 4GB 128-Bit GDDR6 PCI Express 3.0 x16 Video Card,GIGABYTE,159,,Rating + 5",1
2020-02-05,GeForce GTX 1080 Ti FTW3 GAMING 11G-P4-6696-KR 11GB GDDR5X iCX Technology - 9 Thermal Sensors & RGB LED G/P/M,EVGA,1,120,,Rating + 5",238
2020-02-05,GeForce GTX 1080 Ti FE DirectX 12 11G-P4-6390-KR 11GB 352-Bit GDDR5X PCI Express 3.0 SLI Support FOUNDERS EDITION Video Card,EVGA,1,099,,Rating + 5",93
2020-02-05,GeForce RTX 2080 Ti Founders Edition 11GB GDDR6 PCI Express 3.0 Graphics Card with Free Forza Horizon 4 Combo,NVIDIA,1,499,,Rating + 5",93
2020-02-05,GeForce GTX 1080 Ti SC Black Edition GAMING 11G-P4-6393-KR 11GB GDDR5X iCX Cooler & LED,EVGA,1,090,,Rating + 5",131
2020-02-05,GeForce GTX 970 04G-P4-2974-KR 4GB SC GAMING w/ACX 2.0 Silent Cooling Graphics Card,EVGA,445,,Rating + 4",429
2020-02-05,Radeon RX 5500 XT DirectX 12 RX-55XT826D6 8GB 128-Bit GDDR6 PCI Express 4.0 Video Card,XFX,219,,Rating + 3",2
2020-02-05,900-1G611-2550-000 GeForce GTX 1080 Ti Founders Edition DirectX 12 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,NVIDIA,1,099,,Rating + 5",1
2020-02-05,GeForce GTX 1060 DirectX 12 GeForce GTX 1060 3GBD5 3GB 192-Bit GDDR5 PCI Express 3.0 x16 Video Cards HDMI DP DVI Graphics Card,MINGYING,179,,Rating + 5",1
2020-02-05,Radeon RX 590 Gaming 8G Graphics Card 2 x WINDFORCE Fans 8GB 256-Bit GDDR5 GV-RX590GAMING-8GD Video Card,GIGABYTE,263,,Rating + 4",22
2020-02-05,GeForce GTX 1070 Founders Edition,Nvidia,599,,Rating + 4",22
2020-02-05,GeForce GTX 970 GAMING 4G,MSI,485,,Rating + 4",641
2020-02-05,GeForce RTX 2070 SUPER Graphic Card - 8 GB GDDR6,PNY,504,,Rating + 4",641
2020-02-05,Radeon RX 570 11266-70-21G 16GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card Grin Coin Edition,SAPPHIRE,199,,Rating + 4",641
2020-02-05,GeForce GTX 1080 Ti DirectX 12 GeForce GTX 1080 Ti GAMING X 11G 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,MSI,1,099,,Rating + 5",115
2020-02-05,GeForce RTX 2060 WINDFORCE 6G Graphics Card 2 x WINDFORCE Fans 6GB 192-Bit GDDR6 GV-N2060WF2-6GD Video Card,GIGABYTE,339,,Rating + 5",115
2020-02-05,GeForce GTX 1060 DirectX 12 GV-N1060WF2OC-6GD 6GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,GIGABYTE,380,,Rating + 4",192
2020-02-05,GeForce GTX 1080 Ti SC2 GAMING 11G-P4-6593-KR 11GB GDDR5X iCX Technology - 9 Thermal Sensors & RGB LED G/P/M,EVGA,1,099,,Rating + 5",98
2020-02-05,GeForce GTX 1080 DirectX 12 GTX 1080 GAMING X 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,839,,Rating + 4",152
2020-02-05,GeForce GTX 1070 Ti SC GAMING 08G-P4-5671-KR 8GB GDDR5 ACX 3.0 & Black Edition,EVGA,619,,Rating + 4",33
2020-02-05,ROG GeForce GTX 1070 Ti ROG-STRIX-GTX1070TI-A8G-GAMING 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,ASUS,671,,Rating + 4",44
2020-02-05,RX 580 256-Bit 8GB GDDR5 CORN Graphic Card RX580 Direct X12 Video Card VGA GPU PCI Express 3.0 DP/DVI-D/HDMIPlay for LOLDOTACODWar ThunderApex etc.,AMD,169,,Rating + 4",44
2020-02-05,GeForce GTX 1080 DirectX 12 GTX 1080 ARMOR 8G OC 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,799,,Rating + 4",54
2020-02-05,SuperClocked 02G-P4-2765-KR G-SYNC Support GeForce GTX 760 2GB 256-bit GDDR5 PCI Express 3.0 SLI Support w/ EVGA ACX Cooler Video Card,EVGA,299,,Rating + 5",418
2020-02-05,Radeon RX 480 DirectX 12 RX480M8BFA6 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support Video Card,XFX,415,,Rating + 4",88
2020-02-05,GTX 950 128-Bit 2GB GDDR5 Graphic Card with dual fans GTX950 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMIPlay for LOLPUBGOWWar Thunder etc.,CORN,99,,Rating + 4",88
2020-02-05,GeForce GTX 970 04G-P4-2978-KR 4GB FTW GAMING w/ACX 2.0 Silent Cooling Graphics Card,EVGA,449,,Rating + 4",261
2020-02-05,GeForce GTX 970 DirectX 12 04G-P4-3973-KR 4GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,EVGA,469,,Rating + 4",41
2020-02-05,GeForce GTX 1070 Ti DirectX 12 08G-P4-6678-KR 8GB 256-Bit GDDR5 PCI Express 3.0 SLI Support Video Card,EVGA,639,,Rating + 5",25
2020-02-05,GTX 650 1GB 128-Bit GDDR5 Graphic Card Video Card GPU GTX650-DCO-1GD5  DirectX 11 PCI Express 3.0 HDCP DVI/VGA/Mini HDMI,CORN,48,,Rating + 5",4
2020-02-05,Radeon RX 550 DirectX 12 RX 550 4GT LP OC 4GB 128-Bit GDDR5 PCI Express x16 (Uses x8) HDCP Ready Low Profile Video Card,MSI,147,,Rating + 5",4
2020-02-05,FirePro V7900 2G HF Dell 100-505693 Graphic Card,AMD,189,,Rating + 5",4
2020-02-05,GeForce GTX 1080 DirectX 12 GTX 1080 AERO 8G OC 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,820,,Rating + 4",33
2020-02-05,GeForce GTX 1080 DirectX 12 GTX 1080 SEA HAWK EK X 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,799,,Rating + 5",47
2020-02-05,Radeon RX 580 DirectX 12 GV-RX580GAMING-8GD 8GB 256-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,GIGABYTE,299,,Rating + 4",91
2020-02-05,GeForce GTX 1060 DirectX 12 GV-N1060G1 GAMING-6GD REV 2.0 6GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,GIGABYTE,360,,Rating + 4",84
2020-02-05,GeForce GT 730 2GB DirectX 12 N730-2GD3V3 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX  Video Graphics Card,MSI,81,,Rating + 4",84
2020-02-05,GeForce GTX 1070 Ti FTW2 GAMING 08G-P4-6775-KR 8GB GDDR5 iCX - 9 Thermal Sensors & RGB LED G/P/M,EVGA,625,,Rating + 5",23
2020-02-05,GeForce GTX 1070 Ti GAMING 08G-P4-5678-KR 8GB GDDR5 SC HYBRID & LED,EVGA,649,,Rating + 4",5
2020-02-05,ROG Strix Radeon RX 560 O4GB Gaming OC Edition GDDR5 DP HDMI DVI AMD Graphics Card (ROG-STRIX-RX560-O4G-GAMING),ASUS,159,,Rating + 3",11
2020-02-05,GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G),ASUS,89,,Rating + 5",6
2020-02-05,Radeon RX 460 WINDFORCE OC 2GB GV-RX460WF2OC-2GD,GIGABYTE,220,,Rating + 4",31
2020-02-05,GeForce GTX 970 04G-P4-1970-KR 4GB 256-Bit GDDR5 PCI Express 3.0 G-SYNC Support Video Card,EVGA,449,,Rating + 5",21
2020-02-05,GeForce GT 710 DirectX 12 GT 710 HHM3 1GB 64-Bit DDR3 PCI Express 2.0 x16  Low Profile Video Card HDMI+DVI+VGA,MAXSUN,39,,Rating + 5",21
2020-02-05,GeForce GTX 960 DirectX 12 GTX 960 2GD5T OC 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,299,,Rating + 5",83
2020-02-05,Cerberus GeForce GTX 1070 Ti CERBERUS-GTX1070TI-A8G-GAMING 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,ASUS,639,,Rating + 4",25
2020-02-05,GeForce GTX 1060 DirectX 12 GV-N1060WF2OC-3GD 3GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,GIGABYTE,315,,Rating + 4",85
2020-02-05,GeForce GTX 1070 8GB Founders Edition GDDR5 PCI Express 3.0 Graphics Card,NVIDIA,599,,Rating + 4",85
2020-02-05,GeForce GTX 1080 DirectX 12 GTX 1080 GAMING 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,869,,Rating + 5",93
2020-02-05,GeForce GTX 1070 Ti GAMING 08G-P4-5670-KR 8GB GDDR5,EVGA,649,,Rating + 5",10
2020-02-05,GeForce GTX 970 04G-P4-2972-KR 4GB GAMING w/ACX 2.0 Silent Cooling Graphics Card,EVGA,449,,Rating + 4",48
2020-02-05,GeForce GTX 960 DirectX 12 GTX 960 GAMING 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,375,,Rating + 4",87
2020-02-05,Turbo GeForce GTX 1070 Ti TURBO-GTX1070TI-8G 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,ASUS,623,,Rating + 4",19
2020-02-05,Radeon HD 7750 SFF 1GB DDR3 3M (2 x HDMI Mini DP) 900574,Visiontek,147,,Rating + 5",7
2020-02-05,Radeon HD 5570 SFF 1GB DDR3 4M VHDCI DVI (4 x DVI-D) 900345,Visiontek,133,,Rating + 3",10
2020-02-05,GeForce GTX 960 DirectX 12 GTX 960 GAMING 2G 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,349,,Rating + 4",45
2020-02-05,GeForce GT 730 DirectX 12 N730-4GD3V2 4GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX Video Card,MSI,129,,Rating + 4",45
2020-02-05,GeForce GTX 1060 DirectX 12 GV-N1060IXOC-6GD 6GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,GIGABYTE,369,,Rating + 5",28
2020-02-05,GeForce GTX 970 GAMING 100ME,MSI,510,,Rating + 5",168
2020-02-05,GeForce GTX 1060 Mini ITX OC 3GB GV-N1060IXOC-3GD Video Card,GIGABYTE,299,,Rating + 4",26
2020-02-05,GeForce GT 1030 DirectX 12 02G-P4-6232-KR 2GB 64-Bit SDDR4 PCI Express 3.0 Low Profile Ready Video Card,EVGA,91,,Rating + 4",3
2020-02-05,GeForce GTX 970 4GD5T OC,MSI,445,,Rating + 4",163
2020-02-05,GeForce GTX 970 TURBO-GTX970-OC-4GD5 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,ASUS,419,,Rating + 4",69
2020-02-05,FX 5500 FX5500 256 MB PCI Desktop Video Graphics Card Vga Nvidia Chipset,GF,32,,Rating + 3",2
2020-02-05,GeForce GTX 960 DirectX 12 GTX 960 GAMING 100ME 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,399,,Rating + 5",34
2020-02-05,GeForce GTX 1050 SSC GAMING ACX 3.0 02G-P4-6154-KR 2GB GDDR5 DX12 OSD Support (PXOC),EVGA,199,,Rating + 5",24
2020-02-05,GeForce GTX TITAN X 12G-P4-2990-KR 12GB GAMING Play 4k with Ease Graphics Card,EVGA,1,099,,Rating + 4",13
2020-02-05,GeForce GTX 970 GAMING 4G LE,MSI,485,,Rating + 4",46
2020-02-05,GeForce GTX 1050 GAMING 02G-P4-6150-KR 2GB GDDR5 DX12 OSD Support (PXOC),EVGA,327,,Rating + 5",38
2020-02-05,GeForce GTX 1050 SC GAMING 02G-P4-6152-KR 2GB GDDR5 DX12 OSD Support (PXOC),EVGA,349,,Rating + 4",28
2020-02-05,GeForce GTX 1080 FE DirectX 12 GEFORCE GTX 1080 Founders Edition 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,MSI,760,,Rating + 5",16
2020-02-05,01G-P3-1556-KR GeForce GTX 550 Ti (Fermi) FPB 1GB 192-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,EVGA,199,,Rating + 4",914
2020-02-05,GeForce GT 730 DirectX 12 N730-4GD3V2 4GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX Video Card,MSI,106,,Rating + 3",16
2020-02-05,GeForce GTX 1050 Ti 4GB PHOENIX Fan Edition DVI-D HDMI DP 1.4 Gaming Graphics Card (PH-GTX1050Ti-4G),ASUS,196,,Rating + 4",27
2020-02-05,ROG GeForce GTX 1050 Ti STRIX-GTX1050TI-O4G-GAMING 4GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,ASUS,275,,Rating + 5",25
2020-02-05,GeForce GT 710 DirectX 12 ZT-71304-20L 1GB 64-Bit DDR3 PCI Express x1 HDCP Ready Video Card,ZOTAC,47,,Rating + 4",19
2020-02-05,Radeon HD 7750 900614-HDMIKIT 2GB GDDR5 PCI Express x16 Video Card w/ 6x mDP to HDMI active adapters,VisionTek,339,,Rating + 4",19
2020-02-05,GeForce 8600 GT DirectX 10 256-P2-N751-TR 256MB 128-Bit GDDR3 PCI Express x16 SLI Support Video Card,EVGA,199,,Rating + 5",572
2020-02-05,GeForce GTX 1660 Ti Graphic Card - 1.50 GHz Core - 1.77 GHz Boost Clock - 6 GB GDDR6 - Dual Slot Space Required,PNY,318,,Rating + 4",1
2020-02-05,GeForce GT 710 DirectX 12 VCGGT7102XPB 2GB 64-Bit DDR3 PCI Express 2.0 x8 Low Profile Video Card,PNY,60,,Rating + 4",6
2020-02-05,GeForce RTX 2080 XLR8 Gaming Overclocked Edition Graphics Card VCG20808DFPPB-O,PNY,933,,Rating + 4",6
2020-02-05,Radeon 6350 SFF 1GB DDR3 3M DMS59 (2 x DVI-I miniDP) w/ 2 x DVI-I to VGA Adapter 900456,Visiontek,71,,Rating + 5",1
2020-02-05,GeForce GTX 980 4GB 04G-P4-1980-KR GAMING Silent Cooling Video Graphics Card,EVGA,589,,Rating + 5",1
2020-02-05,GTX 750 128-Bit 4GB GDDR5 Graphic Card with dual fans DirectX12 Video Card GPU PCI Express 3.0 VGA/DVI-D/HDMIPlay for LOLPUBGOWWar Thunder etc.,CORN,103,,Rating + 5",1
2020-02-05,GeForce GTX 1060 SC GAMING ACX 2.0 (Single Fan) 6GB 06G-P4-6163-KR GDDR5 DX12 OSD Support (PXOC) Only 6.8 Inches Video Graphics Card,EVGA,399,,Rating + 5",1
2020-02-05,GeForce GT 710 2GB PCI-E 2.0 GDDR5 Graphics Card (90YV0AL1-M0NA00),ASUS,93,,Rating + 5",1
2020-02-05,GeForce GTX 1070 Ti SC GAMING 8GB 08G-P4-5671-KR GDDR5 ACX 3.0 & Black Edition Video Graphics Card,EVGA,619,,Rating + 5",1
2020-02-05,Radeon HD 5450 DirectX 11 5450PE31G 1GB GDDR3 PCI Express 2.1 x16 HDCP Ready CrossFireX Support Low Profile Video Card,DIAMOND,49,,Rating + 5",1
2020-02-05,GeForce GTX 1060 GAMING ACX 2.0 (Single Fan) 06G-P4-6161-KR 6GB GDDR5 D,EVGA,399,,Rating + 5",1
2020-02-05,Gaming GeForce GT 710 2GB GDRR3 64-bit HDCP Support DirectX 12 OpenGL 4.5 Heat Sink Low Profile Graphics Card (GT 710 2GD3H LP),MSI,69,,Rating + 5",1
2020-02-05,200 GeForce 210 1GB DirectX 10.1 01G-P3-1312-LR 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Graphics Card,EVGA,57,,Rating + 5",1
2020-02-05,GeForce N730K-2GD5LP/OC Graphics Card Fan Heatsink PCI-E x16 Low Profile,MSI,129,,Rating + 5",1
2020-02-05,Radeon 9200 DirectX 8 100-436006 128MB 128-Bit DDR AGP 4X/8X Video Card,ATI,55,,Rating + 4",16
2020-02-05,GeForce 210 DirectX 10.1 01G-P3-1313-KR 1GB 64-Bit DDR3 PCI Express 2.0 HDCP Ready Low Profile Ready Video Card,EVGA,51,,Rating + 4",16
2020-02-05,THICC II Radeon RX 5700 XT 8 GB GDDR6 Graphic Card RX57XT8DFD6,XFX,432,,Rating + 4",16
2020-02-05,Quadro 600 1GB DDR3 PCIe x16 DVI DisplayPort Video Graphics Card OEM,nVidia,76,,Rating + 4",16
2020-02-05,4X60M97031 Nvidia Geforce Gt730 - Graphics Card - Gf Gt 730 - 2 Gb Gddr5 - Pcie 2.0 X8 Low Profile - Displayport - For Thinkcentre M710S (Sff Tower)  M710T (Sff Tower)  M910S (Sff Tower),Lenovo,99,,Rating + 4",16
2020-02-05,Radeon HD8490 1GB DVI DP Video Card Dell DMHJ0 + Extra Low profile Bracket,AMD,39,,Rating + 4",16
2020-02-05,Z0B15AT Amd Radeon Pro Wx 4100 - Graphics Card - Radeon Pro Wx 4100 - 4 Gb Gddr5 - Pcie 3.0 X16 Low Profile - 4 X Mini Displayport - Promo - For Workstation Z240,HP,209,,Rating + 4",16
2020-02-05,Quadro 2000D by PNY 1GB GDDR5 PCI Express Gen 2 x16 Dual DVI-I DL OpenGL DirectX CUDA and OpenCL Profesional Graphics Board VCQ2000D-PB,NVIDIA,140,,Rating + 4",16
2020-02-05,Quadro NVS 450 by PNY 512MB GDDR3 PCI Express Gen 2 x16 Quad DisplayPort or DVI-D SL Profesional Business Graphics Board VCQ450NVS-X16-DVI-PB,NVIDIA,155,,Rating + 4",16
2020-02-05,Radeon RX 5600 XT DirectX 12 RX-56XT6TBD8 6GB 192-Bit GDDR6 PCI Express 4.0 Video Card,XFX,329,,Rating + 5",1
2020-02-05,Phantom Gaming D2 Radeon RX 5600 XT DirectX 12 RX5600XT PGD2 6GO 6GB 192-Bit GDDR6 PCI Express 4.0 x16 HDCP Ready Video Card,ASRock,299,,Rating + 5",1
2020-02-05,Dual GeForce RTX 2070 DirectX 12 DUAL-RTX2070-O8G-MINI 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,ASUS,419,,Rating + 5",1
2020-02-05,GeForce GTX 1650 SUPER DirectX 12 GTX 1650 Super Ventus XS OC 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,MSI,176,,Rating + 5",7
